record_type,family_id,position_key,character_id,character_name,costume_id,pose_id,expression_id,body_file,mask_file,auxiliary_files,eye_file,mouth_file,canvas_width,canvas_height,body_x,body_y,body_width,body_height,mask_x,mask_y,mask_width,mask_height,eye_x,eye_y,eye_width,eye_height,mouth_x,mouth_y,mouth_width,mouth_height,official_eye_x,official_eye_y,official_mouth_x,official_mouth_y,eye_atlas_width,eye_atlas_height,mouth_atlas_width,mouth_atlas_height,frame_count,eye_coord_method,mouth_coord_method,eye_edge_mse,mouth_edge_mse,official_eye_flag,official_mouth_flag,official_face_enabled,coordinate_status,coordinate_source,texture_root
atlas_pair,003_01_03,003_01,003,芽亚,01,03,e,Texture2D/003_01_03_a.png,Texture2D/003_01_03_a #5348.png,,Texture2D/003_01_03_e_eye.png,Texture2D/003_01_03_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.359017,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_03,003_01,003,芽亚,01,03,f,Texture2D/003_01_03_a.png,Texture2D/003_01_03_a #5348.png,,Texture2D/003_01_03_f_eye.png,Texture2D/003_01_03_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.359017,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_04,003_01,003,芽亚,01,04,a,Texture2D/003_01_04_a #4639.png,Texture2D/003_01_04_a.png,,Texture2D/003_01_04_a_eye.png,Texture2D/003_01_04_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_04,003_01,003,芽亚,01,04,b,Texture2D/003_01_04_a #4639.png,Texture2D/003_01_04_a.png,,Texture2D/003_01_04_b_eye.png,Texture2D/003_01_04_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_04,003_01,003,芽亚,01,04,c,Texture2D/003_01_04_a #4639.png,Texture2D/003_01_04_a.png,,Texture2D/003_01_04_c_eye.png,Texture2D/003_01_04_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_04,003_01,003,芽亚,01,04,d,Texture2D/003_01_04_a #4639.png,Texture2D/003_01_04_a.png,,Texture2D/003_01_04_d_eye.png,Texture2D/003_01_04_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_04,003_01,003,芽亚,01,04,e,Texture2D/003_01_04_a #4639.png,Texture2D/003_01_04_a.png,,Texture2D/003_01_04_e_eye.png,Texture2D/003_01_04_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_04,003_01,003,芽亚,01,04,f,Texture2D/003_01_04_a #4639.png,Texture2D/003_01_04_a.png,,Texture2D/003_01_04_f_eye.png,Texture2D/003_01_04_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_05,003_01,003,芽亚,01,05,a,Texture2D/003_01_05_a.png,Texture2D/003_01_05_a #1796.png,,Texture2D/003_01_05_a_eye.png,Texture2D/003_01_05_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_05,003_01,003,芽亚,01,05,b,Texture2D/003_01_05_a.png,Texture2D/003_01_05_a #1796.png,,Texture2D/003_01_05_b_eye.png,Texture2D/003_01_05_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_05,003_01,003,芽亚,01,05,c,Texture2D/003_01_05_a.png,Texture2D/003_01_05_a #1796.png,,Texture2D/003_01_05_c_eye.png,Texture2D/003_01_05_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_05,003_01,003,芽亚,01,05,d,Texture2D/003_01_05_a.png,Texture2D/003_01_05_a #1796.png,,Texture2D/003_01_05_d_eye.png,Texture2D/003_01_05_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_05,003_01,003,芽亚,01,05,e,Texture2D/003_01_05_a.png,Texture2D/003_01_05_a #1796.png,,Texture2D/003_01_05_e_eye.png,Texture2D/003_01_05_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_01_05,003_01,003,芽亚,01,05,f,Texture2D/003_01_05_a.png,Texture2D/003_01_05_a #1796.png,,Texture2D/003_01_05_f_eye.png,Texture2D/003_01_05_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,394,252,230,131,394,380,230,57,246,-205,246,-309,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.88957,49.294392,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_01,003_02,003,芽亚,02,01,a,Texture2D/003_02_01_a #4286.png,Texture2D/003_02_01_a.png,,Texture2D/003_02_01_a_eye.png,Texture2D/003_02_01_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.925699,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_01,003_02,003,芽亚,02,01,b,Texture2D/003_02_01_a #4286.png,Texture2D/003_02_01_a.png,,Texture2D/003_02_01_b_eye.png,Texture2D/003_02_01_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.925699,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_01,003_02,003,芽亚,02,01,c,Texture2D/003_02_01_a #4286.png,Texture2D/003_02_01_a.png,,Texture2D/003_02_01_c_eye.png,Texture2D/003_02_01_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.925699,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_01,003_02,003,芽亚,02,01,d,Texture2D/003_02_01_a #4286.png,Texture2D/003_02_01_a.png,,Texture2D/003_02_01_d_eye.png,Texture2D/003_02_01_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.925699,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_01,003_02,003,芽亚,02,01,e,Texture2D/003_02_01_a #4286.png,Texture2D/003_02_01_a.png,,Texture2D/003_02_01_e_eye.png,Texture2D/003_02_01_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.925699,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_01,003_02,003,芽亚,02,01,f,Texture2D/003_02_01_a #4286.png,Texture2D/003_02_01_a.png,,Texture2D/003_02_01_f_eye.png,Texture2D/003_02_01_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.925699,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_02,003_02,003,芽亚,02,02,a,Texture2D/003_02_02_a #5359.png,Texture2D/003_02_02_a.png,,Texture2D/003_02_02_a_eye.png,Texture2D/003_02_02_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.254328,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_02,003_02,003,芽亚,02,02,b,Texture2D/003_02_02_a #5359.png,Texture2D/003_02_02_a.png,,Texture2D/003_02_02_b_eye.png,Texture2D/003_02_02_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.254328,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_02,003_02,003,芽亚,02,02,c,Texture2D/003_02_02_a #5359.png,Texture2D/003_02_02_a.png,,Texture2D/003_02_02_c_eye.png,Texture2D/003_02_02_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.254328,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_02,003_02,003,芽亚,02,02,d,Texture2D/003_02_02_a #5359.png,Texture2D/003_02_02_a.png,,Texture2D/003_02_02_d_eye.png,Texture2D/003_02_02_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.254328,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_02,003_02,003,芽亚,02,02,e,Texture2D/003_02_02_a #5359.png,Texture2D/003_02_02_a.png,,Texture2D/003_02_02_e_eye.png,Texture2D/003_02_02_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.254328,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_02,003_02,003,芽亚,02,02,f,Texture2D/003_02_02_a #5359.png,Texture2D/003_02_02_a.png,,Texture2D/003_02_02_f_eye.png,Texture2D/003_02_02_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.254328,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_03,003_02,003,芽亚,02,03,a,Texture2D/003_02_03_a #1739.png,Texture2D/003_02_03_a.png,,Texture2D/003_02_03_a_eye.png,Texture2D/003_02_03_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.729514,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_03,003_02,003,芽亚,02,03,b,Texture2D/003_02_03_a #1739.png,Texture2D/003_02_03_a.png,,Texture2D/003_02_03_b_eye.png,Texture2D/003_02_03_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.729514,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_03,003_02,003,芽亚,02,03,c,Texture2D/003_02_03_a #1739.png,Texture2D/003_02_03_a.png,,Texture2D/003_02_03_c_eye.png,Texture2D/003_02_03_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.729514,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_03,003_02,003,芽亚,02,03,d,Texture2D/003_02_03_a #1739.png,Texture2D/003_02_03_a.png,,Texture2D/003_02_03_d_eye.png,Texture2D/003_02_03_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.729514,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_03,003_02,003,芽亚,02,03,e,Texture2D/003_02_03_a #1739.png,Texture2D/003_02_03_a.png,,Texture2D/003_02_03_e_eye.png,Texture2D/003_02_03_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.729514,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_03,003_02,003,芽亚,02,03,f,Texture2D/003_02_03_a #1739.png,Texture2D/003_02_03_a.png,,Texture2D/003_02_03_f_eye.png,Texture2D/003_02_03_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,321.729514,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_04,003_02,003,芽亚,02,04,a,Texture2D/003_02_04_a.png,Texture2D/003_02_04_a #5044.png,,Texture2D/003_02_04_a_eye.png,Texture2D/003_02_04_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_04,003_02,003,芽亚,02,04,b,Texture2D/003_02_04_a.png,Texture2D/003_02_04_a #5044.png,,Texture2D/003_02_04_b_eye.png,Texture2D/003_02_04_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_04,003_02,003,芽亚,02,04,c,Texture2D/003_02_04_a.png,Texture2D/003_02_04_a #5044.png,,Texture2D/003_02_04_c_eye.png,Texture2D/003_02_04_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_04,003_02,003,芽亚,02,04,d,Texture2D/003_02_04_a.png,Texture2D/003_02_04_a #5044.png,,Texture2D/003_02_04_d_eye.png,Texture2D/003_02_04_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_04,003_02,003,芽亚,02,04,e,Texture2D/003_02_04_a.png,Texture2D/003_02_04_a #5044.png,,Texture2D/003_02_04_e_eye.png,Texture2D/003_02_04_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_04,003_02,003,芽亚,02,04,f,Texture2D/003_02_04_a.png,Texture2D/003_02_04_a #5044.png,,Texture2D/003_02_04_f_eye.png,Texture2D/003_02_04_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_05,003_02,003,芽亚,02,05,a,Texture2D/003_02_05_a #2933.png,Texture2D/003_02_05_a.png,,Texture2D/003_02_05_a_eye.png,Texture2D/003_02_05_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_05,003_02,003,芽亚,02,05,b,Texture2D/003_02_05_a #2933.png,Texture2D/003_02_05_a.png,,Texture2D/003_02_05_b_eye.png,Texture2D/003_02_05_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_05,003_02,003,芽亚,02,05,c,Texture2D/003_02_05_a #2933.png,Texture2D/003_02_05_a.png,,Texture2D/003_02_05_c_eye.png,Texture2D/003_02_05_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_05,003_02,003,芽亚,02,05,d,Texture2D/003_02_05_a #2933.png,Texture2D/003_02_05_a.png,,Texture2D/003_02_05_d_eye.png,Texture2D/003_02_05_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_05,003_02,003,芽亚,02,05,e,Texture2D/003_02_05_a #2933.png,Texture2D/003_02_05_a.png,,Texture2D/003_02_05_e_eye.png,Texture2D/003_02_05_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_02_05,003_02,003,芽亚,02,05,f,Texture2D/003_02_05_a #2933.png,Texture2D/003_02_05_a.png,,Texture2D/003_02_05_f_eye.png,Texture2D/003_02_05_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,410,259,230,131,410,387,230,57,256,-211,256,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,88.835263,320.539626,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_03_01,003_03,003,芽亚,03,01,a,Texture2D/003_03_01_a.png,Texture2D/003_03_01_a #5391.png,,Texture2D/003_03_01_a_eye.png,Texture2D/003_03_01_a_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,378,259,230,131,378,387,230,57,236,-211,236,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,66.826155,272.753875,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_03_01,003_03,003,芽亚,03,01,b,Texture2D/003_03_01_a.png,Texture2D/003_03_01_a #5391.png,,Texture2D/003_03_01_b_eye.png,Texture2D/003_03_01_b_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,378,259,230,131,378,387,230,57,236,-211,236,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,66.826155,272.753875,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_03_01,003_03,003,芽亚,03,01,c,Texture2D/003_03_01_a.png,Texture2D/003_03_01_a #5391.png,,Texture2D/003_03_01_c_eye.png,Texture2D/003_03_01_c_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,378,259,230,131,378,387,230,57,236,-211,236,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,66.826155,272.753875,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_03_01,003_03,003,芽亚,03,01,d,Texture2D/003_03_01_a.png,Texture2D/003_03_01_a #5391.png,,Texture2D/003_03_01_d_eye.png,Texture2D/003_03_01_d_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,378,259,230,131,378,387,230,57,236,-211,236,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,66.826155,272.753875,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_03_01,003_03,003,芽亚,03,01,e,Texture2D/003_03_01_a.png,Texture2D/003_03_01_a #5391.png,,Texture2D/003_03_01_e_eye.png,Texture2D/003_03_01_e_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,378,259,230,131,378,387,230,57,236,-211,236,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,66.826155,272.753875,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
atlas_pair,003_03_01,003_03,003,芽亚,03,01,f,Texture2D/003_03_01_a.png,Texture2D/003_03_01_a #5391.png,,Texture2D/003_03_01_f_eye.png,Texture2D/003_03_01_f_mouth.png,1024,1024,0,0,1024,1024,0,0,1024,1024,378,259,230,131,378,387,230,57,236,-211,236,-315,256,512,256,256,3,default_frame_pixel_alignment,default_frame_pixel_alignment,66.826155,272.753875,○,○,true,resolved,TextAsset/ToLove:Chara_Eye_Pos|Chara_Mouth_Pos,D:\素材\出包女王素材库\Texture2D
